profile_identifier,latitude,longitude,country_code,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
377sisinta,-32.833333,-61.104722,ARG,,,,,,18.1,6.1,22.0,74.0,4.0,
377sisinta,-32.833333,-61.104722,ARG,,,,,,11.7,6.2,25.0,72.0,3.0,
377sisinta,-32.833333,-61.104722,ARG,,,,,,7.8,6.5,38.0,58.0,4.0,
377sisinta,-32.833333,-61.104722,ARG,,,,,,5.9,6.7,39.0,58.0,4.0,
377sisinta,-32.833333,-61.104722,ARG,,,,,,3.8,6.8,35.0,61.0,4.0,
377sisinta,-32.833333,-61.104722,ARG,,,,,,2.9,7.0,24.0,70.0,6.0,
377sisinta,-32.833333,-61.104722,ARG,,,,,,1.3,7.6,14.0,80.0,6.0,
377sisinta,-32.833333,-61.104722,ARG,,,,,,1.5,8.4,14.0,79.0,7.0,
3780sisinta,-31.9178,-68.7129,ARG,,,,,,16.5,7.7,10.0,20.0,70.0,
3780sisinta,-31.9178,-68.7129,ARG,,,,,,6.0,8.0,7.0,16.0,77.0,
3780sisinta,-31.9178,-68.7129,ARG,,,,,,3.9,8.0,9.0,13.0,78.0,
3781sisinta,-30.9719,-68.5033,ARG,,,,,,1.1,7.9,30.0,15.0,55.0,
3781sisinta,-30.9719,-68.5033,ARG,,,,,,0.6,7.9,,,,
3781sisinta,-30.9719,-68.5033,ARG,,,,,,0.3,8.2,9.0,15.0,76.0,
3782sisinta,-25.635748,-64.950281,ARG,,,,,,64.4,,,,,
3783sisinta,-31.308,-69.4381,ARG,,,,,,0.6,7.8,14.0,20.0,66.0,
3783sisinta,-31.308,-69.4381,ARG,,,,,,0.5,7.9,10.0,8.0,82.0,
3783sisinta,-31.308,-69.4381,ARG,,,,,,1.2,8.2,10.0,10.0,80.0,
3785sisinta,-31.2091,-69.452,ARG,,,,,,1.6,8.4,1.0,23.0,76.0,
3785sisinta,-31.2091,-69.452,ARG,,,,,,0.7,8.8,1.0,12.0,88.0,
3786sisinta,-39.2,-71.15,ARG,,,,,,96.9,,,,,
3786sisinta,-39.2,-71.15,ARG,,,,,,55.1,,7.0,44.0,49.0,
3786sisinta,-39.2,-71.15,ARG,,,,,,40.7,,2.0,43.0,56.0,
3787sisinta,-25.2351,-64.0187,ARG,,,,,,10.1,,42.0,49.0,9.0,
3787sisinta,-25.2351,-64.0187,ARG,,,,,,9.9,,43.0,44.0,14.0,
3787sisinta,-25.2351,-64.0187,ARG,,,,,,7.5,,24.0,51.0,24.0,
3787sisinta,-25.2351,-64.0187,ARG,,,,,,4.6,,25.0,58.0,18.0,
3787sisinta,-25.2351,-64.0187,ARG,,,,,,3.5,,25.0,55.0,20.0,
3787sisinta,-25.2351,-64.0187,ARG,,,,,,1.8,,12.0,42.0,46.0,
3788sisinta,-24.557853,-65.076514,ARG,,,,,,21.5,,,,,
3788sisinta,-24.557853,-65.076514,ARG,,,,,,5.8,,,,,
3789sisinta,-23.412125,-64.331674,ARG,,,,,,25.4,,,,,
3789sisinta,-23.412125,-64.331674,ARG,,,,,,14.8,,,,,
3789sisinta,-23.412125,-64.331674,ARG,,,,,,5.2,,,,,
3789sisinta,-23.412125,-64.331674,ARG,,,,,,1.8,,,,,
3790sisinta,-22.851262,-64.359708,ARG,,,,,,16.8,,,,,
3791sisinta,-22.473361,-63.789741,ARG,,,,,,34.8,,28.0,39.0,33.0,
3791sisinta,-22.473361,-63.789741,ARG,,,,,,17.4,,25.0,42.0,33.0,
3791sisinta,-22.473361,-63.789741,ARG,,,,,,11.9,,,,,
3791sisinta,-22.473361,-63.789741,ARG,,,,,,8.7,,26.0,27.0,37.0,
3791sisinta,-22.473361,-63.789741,ARG,,,,,,3.9,,,,,
3793sisinta,-22.389644,-63.473312,ARG,,,,,,21.1,,,,,
3794sisinta,-22.351289,-63.396093,ARG,,,,,,21.8,,16.0,28.0,56.0,
3794sisinta,-22.351289,-63.396093,ARG,,,,,,8.4,,13.0,22.0,64.0,
3795sisinta,-22.440066,-63.578034,ARG,,,,,,25.3,,47.0,46.0,7.0,
3796sisinta,-22.842552,-63.823453,ARG,,,,,,15.8,,12.0,27.0,61.0,
3797sisinta,-23.200446,-64.093916,ARG,,,,,,10.1,,8.0,30.0,62.0,
3797sisinta,-23.200446,-64.093916,ARG,,,,,,7.5,,,,,
379sisinta,-33.463593,-60.18232,ARG,,,,,,,8.0,,,,
379sisinta,-33.463593,-60.18232,ARG,,,,,,,9.4,,,,
379sisinta,-33.463593,-60.18232,ARG,,,,,,2.0,9.6,49.0,46.0,5.0,
379sisinta,-33.463593,-60.18232,ARG,,,,,,0.9,9.3,33.0,61.0,6.0,
379sisinta,-33.463593,-60.18232,ARG,,,,,,0.7,9.2,28.0,65.0,7.0,
3800sisinta,-39.183333,-71.05,ARG,,,,,,10.4,,11.0,36.0,53.0,
3800sisinta,-39.183333,-71.05,ARG,,,,,,8.7,,6.0,36.0,58.0,
3801sisinta,-54.866667,-67.366667,ARG,,,,,,94.6,,,,,
3801sisinta,-54.866667,-67.366667,ARG,,,,,,64.4,,,,,
3801sisinta,-54.866667,-67.366667,ARG,,,,,,39.0,,,,,
3801sisinta,-54.866667,-67.366667,ARG,,,,,,22.8,,,,,
3801sisinta,-54.866667,-67.366667,ARG,,,,,,22.8,,,,,
3801sisinta,-54.866667,-67.366667,ARG,,,,,,19.3,,,,,
3802sisinta,-26.736301,-60.785275,ARG,,,,,,39.4,,,,,
3802sisinta,-26.736301,-60.785275,ARG,,,,,,26.6,,,,,
3802sisinta,-26.736301,-60.785275,ARG,,,,,,18.6,,,,,
3802sisinta,-26.736301,-60.785275,ARG,,,,,,12.3,,,,,
3802sisinta,-26.736301,-60.785275,ARG,,,,,,9.1,,,,,
3802sisinta,-26.736301,-60.785275,ARG,,,,,,4.8,,,,,
3802sisinta,-26.736301,-60.785275,ARG,,,,,,2.7,,,,,
3802sisinta,-26.736301,-60.785275,ARG,,,,,,2.7,,,,,
3803sisinta,-29.9634,-69.208,ARG,,,,,,8.0,8.2,17.0,28.0,55.0,
3803sisinta,-29.9634,-69.208,ARG,,,,,,5.9,8.0,28.0,35.0,36.0,
3803sisinta,-29.9634,-69.208,ARG,,,,,,2.7,8.5,23.0,43.0,34.0,
3803sisinta,-29.9634,-69.208,ARG,,,,,,1.1,8.6,12.0,21.0,66.0,
3804sisinta,-30.0144,-69.2283,ARG,,,,,,0.9,8.5,8.0,20.0,72.0,
3805sisinta,-39.183333,-71.033333,ARG,,,,,,343.1,,,,,
3805sisinta,-39.183333,-71.033333,ARG,,,,,,390.0,,,,,
3806sisinta,-39.183333,-71.1,ARG,,,,,,14.3,,5.0,23.0,72.0,
3806sisinta,-39.183333,-71.1,ARG,,,,,,8.5,,12.0,23.0,65.0,
3806sisinta,-39.183333,-71.1,ARG,,,,,,3.7,,15.0,21.0,65.0,
3807sisinta,-25.4502,-64.0428,ARG,,,,,,16.5,,22.0,57.0,21.0,
3807sisinta,-25.4502,-64.0428,ARG,,,,,,6.5,,22.0,60.0,18.0,
3807sisinta,-25.4502,-64.0428,ARG,,,,,,4.9,,24.0,57.0,19.0,
3807sisinta,-25.4502,-64.0428,ARG,,,,,,3.0,,22.0,61.0,18.0,
3807sisinta,-25.4502,-64.0428,ARG,,,,,,1.3,,17.0,58.0,25.0,
3808sisinta,-31.3399,-67.2522,ARG,,,,,,4.0,8.6,8.0,13.0,79.0,
3808sisinta,-31.3399,-67.2522,ARG,,,,,,0.9,8.9,9.0,12.0,79.0,
3808sisinta,-31.3399,-67.2522,ARG,,,,,,0.6,9.1,7.0,14.0,79.0,
380sisinta,-33.441387,-60.127182,ARG,,,,,,15.0,5.3,18.0,75.0,7.0,
380sisinta,-33.441387,-60.127182,ARG,,,,,,14.8,5.3,20.0,72.0,8.0,
380sisinta,-33.441387,-60.127182,ARG,,,,,,9.7,5.6,30.0,63.0,7.0,
380sisinta,-33.441387,-60.127182,ARG,,,,,,7.6,6.2,38.0,56.0,7.0,
380sisinta,-33.441387,-60.127182,ARG,,,,,,4.2,6.9,44.0,49.0,7.0,
380sisinta,-33.441387,-60.127182,ARG,,,,,,1.9,6.9,29.0,63.0,8.0,
380sisinta,-33.441387,-60.127182,ARG,,,,,,1.1,8.0,19.0,73.0,8.0,
3811sisinta,-39.15,-70.866667,ARG,,,,,,17.2,,5.0,32.0,63.0,
3811sisinta,-39.15,-70.866667,ARG,,,,,,6.6,,5.0,31.0,64.0,
3812sisinta,-30.4024,-68.7114,ARG,,,,,,7.1,8.7,7.0,26.0,67.0,
3812sisinta,-30.4024,-68.7114,ARG,,,,,,6.0,8.0,7.0,24.0,69.0,
3812sisinta,-30.4024,-68.7114,ARG,,,,,,2.5,8.3,6.0,19.0,75.0,
3813sisinta,-44.233333,-71.266667,ARG,,,,,,71.2,,,,,
3813sisinta,-44.233333,-71.266667,ARG,,,,,,71.5,,,,,
3813sisinta,-44.233333,-71.266667,ARG,,,,,,27.2,,14.0,22.0,65.0,
3813sisinta,-44.233333,-71.266667,ARG,,,,,,46.9,,26.0,9.0,66.0,
3814sisinta,-39.720278,-71.514167,ARG,,,,,,151.3,,17.0,15.0,57.0,
3814sisinta,-39.720278,-71.514167,ARG,,,,,,76.7,,12.0,28.0,50.0,
3814sisinta,-39.720278,-71.514167,ARG,,,,,,22.4,,2.0,29.0,69.0,
3814sisinta,-39.720278,-71.514167,ARG,,,,,,15.0,,,,,
3815sisinta,-39.753333,-71.398333,ARG,,,,,,196.6,,8.0,15.0,77.0,
3815sisinta,-39.753333,-71.398333,ARG,,,,,,40.5,,3.0,29.0,68.0,
3817sisinta,-40.15,-70.95,ARG,,,,,,10.8,,5.0,21.0,74.0,
3817sisinta,-40.15,-70.95,ARG,,,,,,10.9,,18.0,23.0,59.0,
381sisinta,-32.745833,-61.121389,ARG,,,,,,20.2,5.5,24.0,73.0,3.0,
381sisinta,-32.745833,-61.121389,ARG,,,,,,10.1,5.3,32.0,64.0,4.0,
381sisinta,-32.745833,-61.121389,ARG,,,,,,7.0,5.6,33.0,63.0,4.0,
381sisinta,-32.745833,-61.121389,ARG,,,,,,5.8,5.9,43.0,54.0,3.0,
381sisinta,-32.745833,-61.121389,ARG,,,,,,5.2,6.2,48.0,49.0,4.0,
381sisinta,-32.745833,-61.121389,ARG,,,,,,3.0,6.3,38.0,57.0,4.0,
381sisinta,-32.745833,-61.121389,ARG,,,,,,1.5,7.1,26.0,69.0,4.0,
381sisinta,-32.745833,-61.121389,ARG,,,,,,1.1,7.3,24.0,72.0,4.0,
381sisinta,-32.745833,-61.121389,ARG,,,,,,1.2,7.7,23.0,73.0,4.0,
3820sisinta,-40.1,-70.866667,ARG,,,,,,17.0,,9.0,18.0,73.0,
3820sisinta,-40.1,-70.866667,ARG,,,,,,3.7,,5.0,21.0,74.0,
3821sisinta,-36.070972,-58.089394,ARG,,,,,,21.3,6.7,25.0,38.0,37.0,
3821sisinta,-36.070972,-58.089394,ARG,,,,,,7.1,7.9,28.0,36.0,36.0,
3821sisinta,-36.070972,-58.089394,ARG,,,,,,5.5,8.2,55.0,20.0,25.0,
3821sisinta,-36.070972,-58.089394,ARG,,,,,,3.1,8.9,40.0,30.0,31.0,
3821sisinta,-36.070972,-58.089394,ARG,,,,,,1.6,8.8,30.0,36.0,33.0,
3821sisinta,-36.070972,-58.089394,ARG,,,,,,,8.7,24.0,38.0,37.0,
3823sisinta,-36.099892,-58.091797,ARG,,,,,,53.3,6.4,26.0,38.0,36.0,
3823sisinta,-36.099892,-58.091797,ARG,,,,,,6.7,8.4,24.0,35.0,40.0,
3823sisinta,-36.099892,-58.091797,ARG,,,,,,4.5,8.7,57.0,20.0,22.0,
3823sisinta,-36.099892,-58.091797,ARG,,,,,,2.9,8.3,56.0,23.0,21.0,
3823sisinta,-36.099892,-58.091797,ARG,,,,,,2.0,8.8,32.0,41.0,27.0,
3827sisinta,-44.216667,-71.483333,ARG,,,,,,5.6,,12.0,17.0,71.0,
3827sisinta,-44.216667,-71.483333,ARG,,,,,,3.9,,14.0,17.0,68.0,
3827sisinta,-44.216667,-71.483333,ARG,,,,,,76.0,,13.0,17.0,70.0,
3827sisinta,-44.216667,-71.483333,ARG,,,,,,45.6,,16.0,30.0,54.0,
3827sisinta,-44.216667,-71.483333,ARG,,,,,,29.4,,12.0,23.0,65.0,
3827sisinta,-44.216667,-71.483333,ARG,,,,,,12.5,,9.0,12.0,79.0,
3827sisinta,-44.216667,-71.483333,ARG,,,,,,21.3,,12.0,23.0,65.0,
3829sisinta,-24.5449,-64.1128,ARG,,,,,,8.5,,11.0,36.0,53.0,
3829sisinta,-24.5449,-64.1128,ARG,,,,,,2.6,,3.0,38.0,59.0,
3829sisinta,-24.5449,-64.1128,ARG,,,,,,6.0,,22.0,24.0,54.0,
382sisinta,-32.616667,-61.866667,ARG,,,,,,14.0,7.7,19.0,74.0,6.0,
382sisinta,-32.616667,-61.866667,ARG,,,,,,6.0,8.1,41.0,56.0,3.0,
382sisinta,-32.616667,-61.866667,ARG,,,,,,2.2,8.2,38.0,59.0,4.0,
382sisinta,-32.616667,-61.866667,ARG,,,,,,1.5,8.6,30.0,66.0,4.0,
382sisinta,-32.616667,-61.866667,ARG,,,,,,0.6,8.8,27.0,67.0,6.0,
382sisinta,-32.616667,-61.866667,ARG,,,,,,0.4,9.2,17.0,78.0,6.0,
3830sisinta,-44.216667,-70.433333,ARG,,,,,,46.2,,,,,
3830sisinta,-44.216667,-70.433333,ARG,,,,,,18.8,,,,,
3830sisinta,-44.216667,-70.433333,ARG,,,,,,5.2,,,,,
3830sisinta,-44.216667,-70.433333,ARG,,,,,,10.7,,,,,
3834sisinta,-24.4953,-64.0551,ARG,,,,,,19.9,,27.0,39.0,33.0,
3834sisinta,-24.4953,-64.0551,ARG,,,,,,15.1,,33.0,40.0,27.0,
3834sisinta,-24.4953,-64.0551,ARG,,,,,,10.3,,31.0,40.0,29.0,
3834sisinta,-24.4953,-64.0551,ARG,,,,,,6.3,,26.0,40.0,34.0,
3834sisinta,-24.4953,-64.0551,ARG,,,,,,1.9,,9.0,40.0,51.0,
3836sisinta,-24.6596,-64.2952,ARG,,,,,,32.8,,15.0,42.0,43.0,
3836sisinta,-24.6596,-64.2952,ARG,,,,,,23.9,,25.0,39.0,37.0,
3836sisinta,-24.6596,-64.2952,ARG,,,,,,5.6,,29.0,35.0,36.0,
3836sisinta,-24.6596,-64.2952,ARG,,,,,,2.2,,21.0,24.0,55.0,
3836sisinta,-24.6596,-64.2952,ARG,,,,,,1.9,,13.0,15.0,73.0,
3840sisinta,-40.15,-70.833333,ARG,,,,,,101.4,,13.0,35.0,52.0,
3840sisinta,-40.15,-70.833333,ARG,,,,,,45.4,,13.0,55.0,31.0,
3840sisinta,-40.15,-70.833333,ARG,,,,,,6.5,,10.0,18.0,72.0,
3840sisinta,-40.15,-70.833333,ARG,,,,,,18.6,,18.0,29.0,53.0,
3842sisinta,-46.4,-68.85,ARG,,,,,,6.1,,8.0,3.0,90.0,
3842sisinta,-46.4,-68.85,ARG,,,,,,13.1,,35.0,10.0,55.0,
3842sisinta,-46.4,-68.85,ARG,,,,,,9.8,,,,,
3842sisinta,-46.4,-68.85,ARG,,,,,,3.9,,,,,
3847sisinta,-47.783333,-68.433333,ARG,,,,,,92.5,,,,,
3847sisinta,-47.783333,-68.433333,ARG,,,,,,50.6,,,,,
3847sisinta,-47.783333,-68.433333,ARG,,,,,,18.9,,,,,
3847sisinta,-47.783333,-68.433333,ARG,,,,,,4.7,,,,,
3847sisinta,-47.783333,-68.433333,ARG,,,,,,10.0,,,,,
3848sisinta,-47.733333,-69.95,ARG,,,,,,263.8,,,,,
3848sisinta,-47.733333,-69.95,ARG,,,,,,120.3,,,,,
3848sisinta,-47.733333,-69.95,ARG,,,,,,91.0,,,,,
384sisinta,-32.933333,-61.388889,ARG,,,,,,16.1,5.1,24.0,70.0,7.0,
384sisinta,-32.933333,-61.388889,ARG,,,,,,14.0,5.4,30.0,65.0,5.0,
384sisinta,-32.933333,-61.388889,ARG,,,,,,7.6,5.7,38.0,59.0,3.0,
384sisinta,-32.933333,-61.388889,ARG,,,,,,4.5,6.0,34.0,60.0,6.0,
384sisinta,-32.933333,-61.388889,ARG,,,,,,1.6,6.1,21.0,72.0,8.0,
384sisinta,-32.933333,-61.388889,ARG,,,,,,1.0,6.9,13.0,79.0,9.0,
384sisinta,-32.933333,-61.388889,ARG,,,,,,0.6,7.6,15.0,77.0,8.0,
3851sisinta,-47.4,-70.2,ARG,,,,,,10.1,,6.0,3.0,92.0,
3851sisinta,-47.4,-70.2,ARG,,,,,,23.4,,9.0,7.0,84.0,
3851sisinta,-47.4,-70.2,ARG,,,,,,25.6,,11.0,7.0,82.0,
3851sisinta,-47.4,-70.2,ARG,,,,,,25.0,,28.0,8.0,65.0,
3852sisinta,-36.229092,-57.978636,ARG,,,,,,20.4,7.3,20.0,32.0,48.0,
3852sisinta,-36.229092,-57.978636,ARG,,,,,,7.8,7.7,30.0,26.0,45.0,
3852sisinta,-36.229092,-57.978636,ARG,,,,,,,7.7,40.0,22.0,38.0,
3852sisinta,-36.229092,-57.978636,ARG,,,,,,5.0,7.8,32.0,27.0,41.0,
3852sisinta,-36.229092,-57.978636,ARG,,,,,,,7.9,31.0,42.0,27.0,
3852sisinta,-36.229092,-57.978636,ARG,,,,,,,8.3,24.0,53.0,24.0,
3854sisinta,-47.54094,-71.421146,ARG,,,,,,5.3,,25.0,30.0,45.0,
3854sisinta,-47.54094,-71.421146,ARG,,,,,,6.6,,34.0,23.0,43.0,
3854sisinta,-47.54094,-71.421146,ARG,,,,,,0.9,,38.0,10.0,53.0,
3854sisinta,-47.54094,-71.421146,ARG,,,,,,14.9,,12.0,3.0,85.0,
3856sisinta,-48.780333,-70.140241,ARG,,,,,,7.6,,11.0,13.0,76.0,
3856sisinta,-48.780333,-70.140241,ARG,,,,,,8.8,,23.0,15.0,62.0,
3856sisinta,-48.780333,-70.140241,ARG,,,,,,6.2,,29.0,18.0,53.0,
3856sisinta,-48.780333,-70.140241,ARG,,,,,,6.6,,20.0,23.0,57.0,
3860sisinta,-40.160278,-71.702778,ARG,,,,,,97.0,,,,,
3860sisinta,-40.160278,-71.702778,ARG,,,,,,20.0,,7.0,21.0,72.0,
3862sisinta,-50.236968,-69.428794,ARG,,,,,,6.4,,11.0,12.0,78.0,
3862sisinta,-50.236968,-69.428794,ARG,,,,,,8.5,,36.0,5.0,60.0,
3862sisinta,-50.236968,-69.428794,ARG,,,,,,11.9,,33.0,5.0,63.0,
3862sisinta,-50.236968,-69.428794,ARG,,,,,,20.8,,,,,
3863sisinta,-50.182385,-69.094303,ARG,,,,,,28.8,,27.0,8.0,65.0,
3863sisinta,-50.182385,-69.094303,ARG,,,,,,20.6,,38.0,9.0,53.0,
3863sisinta,-50.182385,-69.094303,ARG,,,,,,16.3,,,,,
386sisinta,-33.116667,-61.85,ARG,,,,,,19.1,7.0,23.0,62.0,15.0,
386sisinta,-33.116667,-61.85,ARG,,,,,,11.8,7.2,29.0,59.0,12.0,
386sisinta,-33.116667,-61.85,ARG,,,,,,7.1,7.2,32.0,60.0,9.0,
386sisinta,-33.116667,-61.85,ARG,,,,,,4.5,7.3,28.0,59.0,12.0,
386sisinta,-33.116667,-61.85,ARG,,,,,,2.0,7.3,25.0,64.0,10.0,
386sisinta,-33.116667,-61.85,ARG,,,,,,1.1,7.4,17.0,61.0,22.0,
3872sisinta,-36.161,-57.891,ARG,,,,,,16.2,6.2,12.0,21.0,67.0,
3872sisinta,-36.161,-57.891,ARG,,,,,,16.6,6.3,17.0,23.0,60.0,
3872sisinta,-36.161,-57.891,ARG,,,,,,6.4,6.8,27.0,17.0,57.0,
3872sisinta,-36.161,-57.891,ARG,,,,,,7.2,6.5,34.0,15.0,51.0,
3879sisinta,-43.689332,-66.989675,ARG,,,,,,4.2,,20.0,23.0,58.0,
3879sisinta,-43.689332,-66.989675,ARG,,,,,,4.8,,32.0,20.0,48.0,
387sisinta,-32.566667,-61.9,ARG,,,,,,25.0,7.0,28.0,70.0,2.0,
387sisinta,-32.566667,-61.9,ARG,,,,,,10.3,8.1,37.0,62.0,2.0,
387sisinta,-32.566667,-61.9,ARG,,,,,,5.1,8.1,34.0,65.0,1.0,
387sisinta,-32.566667,-61.9,ARG,,,,,,3.6,8.2,33.0,60.0,7.0,
387sisinta,-32.566667,-61.9,ARG,,,,,,3.6,8.3,29.0,68.0,3.0,
3880sisinta,-43.770458,-67.893256,ARG,,,,,,2.3,,24.0,23.0,53.0,
3880sisinta,-43.770458,-67.893256,ARG,,,,,,4.7,,45.0,12.0,44.0,
3880sisinta,-43.770458,-67.893256,ARG,,,,,,6.5,,50.0,12.0,38.0,
3882sisinta,-51.225302,-70.952772,ARG,,,,,,9.4,,22.0,13.0,65.0,
3882sisinta,-51.225302,-70.952772,ARG,,,,,,18.5,,23.0,13.0,64.0,
3882sisinta,-51.225302,-70.952772,ARG,,,,,,19.2,,55.0,6.0,39.0,
3882sisinta,-51.225302,-70.952772,ARG,,,,,,6.4,,52.0,6.0,43.0,
3882sisinta,-51.225302,-70.952772,ARG,,,,,,5.3,,25.0,37.0,38.0,
3882sisinta,-51.225302,-70.952772,ARG,,,,,,0.6,,13.0,3.0,84.0,
388sisinta,-32.683333,-61.340278,ARG,,,,,,20.4,7.2,26.0,65.0,9.0,
388sisinta,-32.683333,-61.340278,ARG,,,,,,13.5,7.2,23.0,66.0,10.0,
388sisinta,-32.683333,-61.340278,ARG,,,,,,8.7,7.4,54.0,41.0,5.0,
388sisinta,-32.683333,-61.340278,ARG,,,,,,3.8,7.4,46.0,49.0,5.0,
388sisinta,-32.683333,-61.340278,ARG,,,,,,2.1,7.4,31.0,63.0,6.0,
388sisinta,-32.683333,-61.340278,ARG,,,,,,,8.1,25.0,66.0,10.0,
3890sisinta,-50.966667,-69.5,ARG,,,,,,43.2,,23.0,20.0,58.0,
3890sisinta,-50.966667,-69.5,ARG,,,,,,19.6,,28.0,15.0,58.0,
3890sisinta,-50.966667,-69.5,ARG,,,,,,14.2,,56.0,,47.0,
3890sisinta,-50.966667,-69.5,ARG,,,,,,17.4,,17.0,23.0,60.0,
3890sisinta,-50.966667,-69.5,ARG,,,,,,13.1,,9.0,47.0,44.0,
3890sisinta,-50.966667,-69.5,ARG,,,,,,7.9,,11.0,59.0,30.0,
3891sisinta,-51.8,-69.4,ARG,,,,,,27.0,,,,80.0,
3891sisinta,-51.8,-69.4,ARG,,,,,,7.8,,,,83.0,
3893sisinta,-51.75,-70.0,ARG,,,,,,24.9,,,,,
3893sisinta,-51.75,-70.0,ARG,,,,,,11.7,,,,,
3894sisinta,-51.980226,-70.807873,ARG,,,,,,66.1,,17.0,22.0,62.0,
3894sisinta,-51.980226,-70.807873,ARG,,,,,,24.5,,15.0,12.0,73.0,
3894sisinta,-51.980226,-70.807873,ARG,,,,,,6.1,,14.0,8.0,78.0,
3894sisinta,-51.980226,-70.807873,ARG,,,,,,6.6,,6.0,8.0,86.0,
3895sisinta,-51.891436,-70.287796,ARG,,,,,,31.0,,14.0,17.0,69.0,
3895sisinta,-51.891436,-70.287796,ARG,,,,,,10.3,,6.0,5.0,89.0,
3895sisinta,-51.891436,-70.287796,ARG,,,,,,2.6,,7.0,2.0,91.0,
3896sisinta,-51.863023,-71.875,ARG,,,,,,42.6,,7.0,27.0,66.0,
3896sisinta,-51.863023,-71.875,ARG,,,,,,21.7,,16.0,16.0,69.0,
3896sisinta,-51.863023,-71.875,ARG,,,,,,7.4,,13.0,30.0,57.0,
3896sisinta,-51.863023,-71.875,ARG,,,,,,3.1,,11.0,17.0,72.0,
3898sisinta,-50.583333,-72.766667,ARG,,,,,,302.7,,,,,
3898sisinta,-50.583333,-72.766667,ARG,,,,,,181.3,,,7.0,46.0,
3898sisinta,-50.583333,-72.766667,ARG,,,,,,37.9,,,12.0,51.0,
3898sisinta,-50.583333,-72.766667,ARG,,,,,,14.1,,,17.0,54.0,
3899sisinta,-51.466667,-72.233333,ARG,,,,,,167.6,,11.0,52.0,38.0,
3899sisinta,-51.466667,-72.233333,ARG,,,,,,25.3,,29.0,20.0,51.0,
3899sisinta,-51.466667,-72.233333,ARG,,,,,,20.7,,24.0,20.0,56.0,
3899sisinta,-51.466667,-72.233333,ARG,,,,,,8.4,,23.0,18.0,59.0,
3899sisinta,-51.466667,-72.233333,ARG,,,,,,4.8,,26.0,11.0,64.0,
389sisinta,-33.472436,-60.191816,ARG,,,,,,2.3,9.3,49.0,47.0,4.0,
389sisinta,-33.472436,-60.191816,ARG,,,,,,4.3,9.2,35.0,59.0,5.0,
389sisinta,-33.472436,-60.191816,ARG,,,,,,8.1,6.7,20.0,73.0,7.0,
389sisinta,-33.472436,-60.191816,ARG,,,,,,2.7,8.9,37.0,58.0,5.0,
389sisinta,-33.472436,-60.191816,ARG,,,,,,1.7,8.4,22.0,72.0,6.0,
3900sisinta,-50.35,-72.066667,ARG,,,,,,8.8,,15.0,18.0,67.0,
3900sisinta,-50.35,-72.066667,ARG,,,,,,6.6,,14.0,18.0,68.0,
3900sisinta,-50.35,-72.066667,ARG,,,,,,8.8,,17.0,16.0,68.0,
3901sisinta,-50.016667,-69.216667,ARG,,,,,,14.4,,17.0,9.0,75.0,
3901sisinta,-50.016667,-69.216667,ARG,,,,,,13.0,,19.0,9.0,72.0,
3901sisinta,-50.016667,-69.216667,ARG,,,,,,7.1,,18.0,8.0,74.0,
3901sisinta,-50.016667,-69.216667,ARG,,,,,,9.7,,17.0,7.0,76.0,
3901sisinta,-50.016667,-69.216667,ARG,,,,,,0.5,,12.0,5.0,83.0,
3905sisinta,-24.44,-64.13,ARG,,,,,,18.3,,22.0,40.0,39.0,
3905sisinta,-24.44,-64.13,ARG,,,,,,10.7,,29.0,28.0,44.0,
390sisinta,-33.37859,-60.24317,ARG,,,,,,16.8,5.4,22.0,71.0,7.0,
390sisinta,-33.37859,-60.24317,ARG,,,,,,11.8,5.2,29.0,65.0,7.0,
390sisinta,-33.37859,-60.24317,ARG,,,,,,7.1,5.4,33.0,61.0,7.0,
390sisinta,-33.37859,-60.24317,ARG,,,,,,6.4,5.6,48.0,47.0,6.0,
390sisinta,-33.37859,-60.24317,ARG,,,,,,3.9,5.9,33.0,61.0,6.0,
390sisinta,-33.37859,-60.24317,ARG,,,,,,2.1,6.1,19.0,70.0,11.0,
390sisinta,-33.37859,-60.24317,ARG,,,,,,1.8,6.1,18.0,71.0,11.0,
390sisinta,-33.37859,-60.24317,ARG,,,,,,1.8,6.4,18.0,73.0,9.0,
390sisinta,-33.37859,-60.24317,ARG,,,,,,1.5,8.1,18.0,80.0,3.0,
3914sisinta,-50.483401,-71.430618,ARG,,,,,,14.8,,8.0,8.0,85.0,
3914sisinta,-50.483401,-71.430618,ARG,,,,,,7.1,,7.0,7.0,86.0,
3915sisinta,-24.59,-64.29,ARG,,,,,,27.1,,6.0,22.0,72.0,
3915sisinta,-24.59,-64.29,ARG,,,,,,2.5,,7.0,15.0,77.0,
3915sisinta,-24.59,-64.29,ARG,,,,,,0.6,,2.0,38.0,60.0,
3916sisinta,-24.64,-64.29,ARG,,,,,,10.0,,7.0,23.0,69.0,
3916sisinta,-24.64,-64.29,ARG,,,,,,9.3,,9.0,23.0,68.0,
3916sisinta,-24.64,-64.29,ARG,,,,,,3.8,,16.0,18.0,66.0,
3917sisinta,-50.424934,-72.412897,ARG,,,,,,57.5,,11.0,37.0,53.0,
3917sisinta,-50.424934,-72.412897,ARG,,,,,,9.5,,11.0,36.0,53.0,
3917sisinta,-50.424934,-72.412897,ARG,,,,,,31.2,,10.0,32.0,58.0,
