fecha,temperatura_media_C,humedad_relativa_%,velocidad_viento_m_s,precipitacion_mm_dia,velocidad_viento_km_h
2023-07-22,18.19,63.87,0.51,0.0,1.836
2023-07-23,9.25,63.52,0.6,0.0,2.16
2023-07-24,7.55,72.12,0.52,0.0,1.872
2023-07-25,8.06,76.86,0.66,0.0,2.3760000000000003
2023-07-26,9.76,60.87,0.8,0.0,2.8800000000000003
2023-07-27,9.2,56.78,0.78,0.0,2.8080000000000003
2023-07-28,11.26,49.72,0.78,0.0,2.8080000000000003
2023-07-29,14.06,47.69,1.07,0.0,3.8520000000000003
2023-07-30,16.22,58.89,0.88,0.0,3.168
2023-07-31,17.63,64.03,0.91,0.0,3.2760000000000002
2023-08-01,22.12,55.02,0.89,0.0,3.204
2023-08-02,20.36,52.1,0.87,0.0,3.132
2023-08-03,13.25,53.1,0.56,0.0,2.0160000000000005
2023-08-04,14.42,57.73,0.65,0.0,2.3400000000000003
2023-08-05,13.91,64.99,0.71,0.0,2.556
2023-08-06,17.13,57.39,0.79,0.0,2.8440000000000003
2023-08-07,8.86,52.75,0.63,0.0,2.2680000000000002
2023-08-08,5.64,74.79,0.52,0.0,1.872
2023-08-09,10.91,68.28,0.98,0.0,3.528
2023-08-10,16.48,58.16,1.07,0.0,3.8520000000000003
2023-08-11,11.53,52.43,0.82,0.0,2.952
2023-08-12,9.47,49.41,0.46,0.0,1.6560000000000001
2023-08-13,13.98,39.33,1.05,0.0,3.7800000000000002
2023-08-14,18.85,34.68,1.0,0.0,3.6
2023-08-15,20.08,41.29,1.24,0.0,4.464
2023-08-16,19.89,54.67,0.69,0.0,2.484
2023-08-17,17.0,59.11,0.63,0.0,2.2680000000000002
2023-08-18,10.66,61.89,0.83,0.0,2.988
2023-08-19,11.89,54.9,1.1,0.0,3.9600000000000004
2023-08-20,12.34,57.11,0.72,0.0,2.592
2023-08-21,19.98,34.97,1.49,0.0,5.364
2023-08-22,16.35,38.28,0.7,0.0,2.52
2023-08-23,13.01,52.13,0.6,0.0,2.16
2023-08-24,9.97,72.18,0.6,0.0,2.16
2023-08-25,11.0,61.28,0.58,0.0,2.088
2023-08-26,8.67,71.71,0.71,0.0,2.556
2023-08-27,9.4,54.14,0.89,0.0,3.204
2023-08-28,11.32,40.77,1.27,0.0,4.572
2023-08-29,14.59,37.93,0.78,0.0,2.8080000000000003
2023-08-30,18.27,34.86,1.13,0.0,4.068
2023-08-31,13.34,39.9,0.82,0.0,2.952
2023-09-01,18.13,52.39,0.71,0.0,2.556
2023-09-02,11.24,78.53,1.12,0.83,4.032000000000001
2023-09-03,11.52,69.7,0.93,1.15,3.3480000000000003
2023-09-04,10.71,69.95,0.73,0.72,2.628
2023-09-05,9.93,66.74,0.8,0.0,2.8800000000000003
2023-09-06,10.54,76.04,0.87,0.76,3.132
2023-09-07,13.45,73.91,0.73,0.11,2.628
2023-09-08,10.94,62.46,0.75,0.0,2.7
2023-09-09,13.64,45.74,1.0,0.0,3.6
2023-09-10,20.31,37.42,0.91,0.0,3.2760000000000002
2023-09-11,20.76,32.56,1.59,0.0,5.724
2023-09-12,11.09,30.53,0.77,0.0,2.7720000000000002
2023-09-13,12.62,33.89,0.53,0.0,1.9080000000000001
2023-09-14,15.9,29.8,0.86,0.0,3.096
2023-09-15,22.34,21.47,1.53,0.0,5.508
2023-09-16,23.38,24.39,0.98,0.0,3.528
2023-09-17,16.13,42.99,1.07,0.0,3.8520000000000003
2023-09-18,12.71,35.76,0.91,0.0,3.2760000000000002
2023-09-19,13.06,46.24,0.68,0.0,2.4480000000000004
2023-09-20,14.8,65.33,0.75,0.0,2.7
2023-09-21,20.64,55.79,0.81,0.0,2.9160000000000004
2023-09-22,18.79,69.96,0.65,0.45,2.3400000000000003
2023-09-23,19.76,68.39,0.7,0.0,2.52
2023-09-24,16.96,68.51,0.68,0.0,2.4480000000000004
2023-09-25,16.51,65.39,0.67,0.0,2.4120000000000004
2023-09-26,13.52,62.35,1.09,0.0,3.9240000000000004
2023-09-27,14.73,28.29,0.93,0.0,3.3480000000000003
2023-09-28,16.62,36.63,0.89,0.0,3.204
2023-09-29,14.7,43.42,0.85,0.0,3.06
2023-09-30,15.06,40.34,0.69,0.0,2.484
2023-10-01,18.1,39.15,1.05,0.0,3.7800000000000002
2023-10-02,19.11,38.61,1.08,0.0,3.8880000000000003
2023-10-03,16.98,56.0,0.91,0.06,3.2760000000000002
2023-10-04,13.89,48.44,0.86,0.0,3.096
2023-10-05,16.64,28.21,0.87,0.0,3.132
2023-10-06,17.34,37.59,0.9,0.0,3.24
2023-10-07,17.04,35.88,0.77,0.0,2.7720000000000002
2023-10-08,20.44,27.77,0.84,0.0,3.024
2023-10-09,23.54,23.26,1.23,0.0,4.428
2023-10-10,25.14,24.47,1.04,0.0,3.744
2023-10-11,14.42,39.91,1.27,0.07,4.572
2023-10-12,12.48,34.54,0.68,0.0,2.4480000000000004
2023-10-13,13.03,34.51,0.85,0.0,3.06
2023-10-14,16.41,29.12,0.87,0.0,3.132
2023-10-15,19.55,36.49,0.8,0.0,2.8800000000000003
2023-10-16,23.06,35.98,0.88,0.0,3.168
2023-10-17,18.09,38.56,0.84,0.01,3.024
2023-10-18,15.97,34.37,0.73,0.12,2.628
2023-10-19,18.54,42.25,0.64,0.0,2.3040000000000003
2023-10-20,20.21,40.38,0.73,0.0,2.628
2023-10-21,24.49,61.85,0.73,0.01,2.628
2023-10-22,23.32,71.94,0.76,1.97,2.736
2023-10-23,20.73,73.41,0.63,8.24,2.2680000000000002
2023-10-24,16.93,75.46,0.65,0.61,2.3400000000000003
2023-10-25,15.7,75.19,0.54,0.18,1.9440000000000002
2023-10-26,18.09,67.78,0.59,0.18,2.124
2023-10-27,19.99,67.38,0.5,4.12,1.8
2023-10-28,23.78,54.26,0.78,0.14,2.8080000000000003
2023-10-29,26.35,31.56,0.89,0.0,3.204
2023-10-30,16.09,44.86,0.95,0.0,3.42
2023-10-31,15.96,49.97,0.79,0.05,2.8440000000000003
2023-11-01,10.54,78.98,0.62,6.72,2.232
2023-11-02,12.37,71.26,0.71,4.23,2.556
2023-11-03,14.44,47.45,0.75,0.0,2.7
2023-11-04,16.29,46.32,0.72,0.0,2.592
2023-11-05,18.82,44.59,0.76,0.0,2.736
2023-11-06,22.99,42.43,0.92,0.0,3.3120000000000003
2023-11-07,28.08,35.08,0.86,0.0,3.096
2023-11-08,20.93,29.27,0.65,0.0,2.3400000000000003
2023-11-09,20.75,34.19,0.68,0.0,2.4480000000000004
2023-11-10,23.76,60.05,0.55,0.09,1.9800000000000002
2023-11-11,24.86,40.42,0.58,0.0,2.088
2023-11-12,18.05,41.88,0.89,0.58,3.204
2023-11-13,18.09,33.6,0.57,0.0,2.052
2023-11-14,19.02,50.32,0.64,0.24,2.3040000000000003
2023-11-15,22.75,55.61,0.38,11.32,1.368
2023-11-16,20.08,47.18,0.6,0.0,2.16
2023-11-17,23.78,44.85,0.57,0.03,2.052
2023-11-18,19.64,32.39,0.66,0.0,2.3760000000000003
2023-11-19,21.0,43.69,0.63,0.0,2.2680000000000002
2023-11-20,27.72,42.09,0.73,0.0,2.628
2023-11-21,22.24,57.46,0.7,6.9,2.52
2023-11-22,20.4,57.24,0.45,0.06,1.62
2023-11-23,21.35,52.34,0.52,0.0,1.872
2023-11-24,22.42,46.21,0.59,0.0,2.124
2023-11-25,22.11,44.45,0.58,0.0,2.088
2023-11-26,24.85,41.61,0.47,0.0,1.692
2023-11-27,23.85,63.89,0.53,0.0,1.9080000000000001
2023-11-28,26.6,60.97,0.61,0.06,2.196
2023-11-29,19.78,80.08,0.48,39.05,1.728
2023-11-30,20.94,78.09,0.37,0.54,1.332
2023-12-01,26.08,68.41,0.46,0.16,1.6560000000000001
2023-12-02,23.24,58.1,0.47,1.47,1.692
2023-12-03,15.33,52.94,0.57,1.16,2.052
2023-12-04,16.85,53.81,0.5,0.46,1.8
2023-12-05,19.37,78.01,0.42,4.58,1.512
2023-12-06,20.93,68.86,0.39,2.14,1.4040000000000001
2023-12-07,22.16,47.61,0.54,0.0,1.9440000000000002
2023-12-08,21.44,58.1,0.57,0.0,2.052
2023-12-09,21.09,64.1,0.42,0.06,1.512
2023-12-10,22.51,49.95,0.49,0.0,1.764
2023-12-11,22.68,46.79,0.58,0.0,2.088
2023-12-12,25.11,63.94,0.43,1.53,1.548
2023-12-13,25.3,73.31,0.34,1.26,1.2240000000000002
2023-12-14,25.89,72.66,0.47,1.36,1.692
2023-12-15,28.49,65.38,0.39,2.65,1.4040000000000001
2023-12-16,30.28,60.85,0.56,2.16,2.0160000000000005
2023-12-17,25.6,54.84,0.54,6.32,1.9440000000000002
2023-12-18,17.69,66.01,0.58,9.22,2.088
2023-12-19,16.15,76.23,0.36,5.17,1.296
2023-12-20,19.59,70.6,0.28,1.32,1.0080000000000002
2023-12-21,22.29,69.21,0.32,0.04,1.1520000000000001
2023-12-22,23.56,70.66,0.26,0.03,0.936
2023-12-23,25.14,70.46,0.28,4.04,1.0080000000000002
2023-12-24,24.49,75.84,0.33,15.93,1.1880000000000002
2023-12-25,23.14,62.12,0.39,1.57,1.4040000000000001
2023-12-26,23.42,53.08,0.37,0.03,1.332
2023-12-27,25.94,52.96,0.42,0.0,1.512
2023-12-28,27.48,51.21,0.29,3.81,1.044
2023-12-29,25.49,42.22,0.32,0.25,1.1520000000000001
2023-12-30,21.0,57.1,0.39,0.0,1.4040000000000001
2023-12-31,20.69,74.92,0.35,34.71,1.26
2024-01-01,23.96,62.64,0.27,5.87,0.9720000000000001
2024-01-02,24.91,54.22,0.41,0.0,1.476
2024-01-03,24.65,59.42,0.35,10.89,1.26
2024-01-04,24.56,62.81,0.27,0.2,0.9720000000000001
2024-01-05,24.97,63.23,0.28,0.05,1.0080000000000002
2024-01-06,25.46,65.26,0.3,5.87,1.08
2024-01-07,22.0,85.12,0.25,74.42,0.9
2024-01-08,20.17,79.43,0.31,10.63,1.116
2024-01-09,20.85,79.91,0.25,4.97,0.9
2024-01-10,22.12,76.07,0.23,10.15,0.8280000000000001
2024-01-11,21.96,74.1,0.23,1.08,0.8280000000000001
2024-01-12,22.02,76.85,0.34,0.03,1.2240000000000002
2024-01-13,23.27,80.93,0.27,6.95,0.9720000000000001
2024-01-14,21.51,71.34,0.34,0.51,1.2240000000000002
2024-01-15,21.86,64.22,0.42,0.02,1.512
2024-01-16,21.29,77.93,0.3,1.52,1.08
2024-01-17,20.62,66.85,0.26,0.0,0.936
2024-01-18,23.16,66.12,0.18,0.0,0.648
2024-01-19,23.31,63.11,0.25,0.0,0.9
2024-01-20,22.53,58.82,0.35,0.05,1.26
2024-01-21,21.7,58.31,0.3,0.11,1.08
2024-01-22,21.47,61.3,0.32,0.11,1.1520000000000001
2024-01-23,20.55,61.22,0.23,0.0,0.8280000000000001
2024-01-24,21.55,58.37,0.23,0.0,0.8280000000000001
2024-01-25,21.94,60.34,0.25,0.0,0.9
2024-01-26,21.8,59.99,0.26,0.0,0.936
2024-01-27,21.48,56.44,0.28,0.0,1.0080000000000002
2024-01-28,22.43,56.73,0.24,0.0,0.864
2024-01-29,25.45,50.79,0.2,0.0,0.7200000000000001
2024-01-30,26.77,47.58,0.26,0.0,0.936
2024-01-31,26.34,51.45,0.22,0.09,0.792
2024-02-01,26.67,47.69,0.27,0.0,0.9720000000000001
2024-02-02,26.44,42.85,0.27,0.0,0.9720000000000001
2024-02-03,28.42,42.01,0.18,0.08,0.648
2024-02-04,21.83,64.71,0.24,2.11,0.864
2024-02-05,25.64,63.88,0.34,0.95,1.2240000000000002
2024-02-06,27.71,57.3,0.27,0.07,0.9720000000000001
2024-02-07,29.1,52.95,0.23,0.0,0.8280000000000001
2024-02-08,25.91,75.69,0.17,36.97,0.6120000000000001
2024-02-09,23.09,85.29,0.16,13.83,0.5760000000000001
2024-02-10,25.33,70.01,0.24,0.0,0.864
2024-02-11,25.93,71.38,0.22,1.76,0.792
2024-02-12,21.69,85.68,0.26,28.47,0.936
2024-02-13,17.09,74.59,0.23,1.61,0.8280000000000001
2024-02-14,16.74,64.99,0.26,0.0,0.936
2024-02-15,19.87,64.36,0.23,0.0,0.8280000000000001
2024-02-16,21.94,61.74,0.27,0.0,0.9720000000000001
2024-02-17,22.86,64.42,0.27,0.0,0.9720000000000001
2024-02-18,22.19,67.84,0.39,0.99,1.4040000000000001
2024-02-19,22.91,61.32,0.46,0.0,1.6560000000000001
2024-02-20,23.06,63.99,0.37,0.0,1.332
2024-02-21,24.34,63.35,0.2,0.0,0.7200000000000001
2024-02-22,24.24,67.82,0.22,1.33,0.792
2024-02-23,17.49,74.76,0.32,36.36,1.1520000000000001
2024-02-24,19.66,64.42,0.29,0.15,1.044
2024-02-25,18.57,89.14,0.25,18.55,0.9
2024-02-26,23.43,82.03,0.23,1.28,0.8280000000000001
2024-02-27,23.47,77.94,0.22,0.02,0.792
2024-02-28,23.53,82.83,0.17,0.08,0.6120000000000001
2024-02-29,24.23,81.4,0.21,3.07,0.756
2024-03-01,24.86,79.66,0.21,0.16,0.756
2024-03-02,24.52,73.23,0.23,0.69,0.8280000000000001
2024-03-03,17.93,62.48,0.3,1.4,1.08
2024-03-04,19.57,56.57,0.42,0.0,1.512
2024-03-05,19.43,58.87,0.37,0.0,1.332
2024-03-06,20.21,65.95,0.26,0.0,0.936
2024-03-07,21.59,74.88,0.25,0.0,0.9
2024-03-08,26.13,71.8,0.22,0.02,0.792
2024-03-09,25.41,72.55,0.32,0.17,1.1520000000000001
2024-03-10,24.54,79.53,0.27,0.12,0.9720000000000001
2024-03-11,27.7,71.13,0.21,0.0,0.756
2024-03-12,30.02,62.06,0.26,0.09,0.936
2024-03-13,26.38,65.71,0.23,0.15,0.8280000000000001
2024-03-14,24.18,78.02,0.27,2.2,0.9720000000000001
2024-03-15,22.94,80.76,0.18,1.57,0.648
2024-03-16,24.97,76.88,0.27,2.33,0.9720000000000001
2024-03-17,22.15,78.51,0.19,0.57,0.684
2024-03-18,26.12,72.85,0.16,0.11,0.5760000000000001
2024-03-19,26.4,73.78,0.16,0.0,0.5760000000000001
2024-03-20,28.62,59.0,0.31,0.8,1.116
2024-03-21,17.3,44.13,0.25,0.0,0.9
2024-03-22,16.63,53.6,0.26,0.0,0.936
2024-03-23,19.38,55.4,0.27,0.0,0.9720000000000001
2024-03-24,22.69,52.54,0.29,0.0,1.044
2024-03-25,22.33,61.92,0.38,0.0,1.368
2024-03-26,22.28,70.89,0.22,0.0,0.792
2024-03-27,22.63,77.68,0.13,14.7,0.468
2024-03-28,23.31,70.29,0.2,2.34,0.7200000000000001
2024-03-29,24.07,60.47,0.22,0.0,0.792
2024-03-30,26.38,53.57,0.18,0.0,0.648
2024-03-31,20.64,56.77,0.19,0.03,0.684
2024-04-01,16.65,68.07,0.26,0.02,0.936
2024-04-02,16.51,73.03,0.32,0.0,1.1520000000000001
2024-04-03,20.42,73.68,0.26,0.38,0.936
2024-04-04,18.23,65.29,0.3,0.01,1.08
2024-04-05,20.2,57.22,0.37,0.02,1.332
2024-04-06,16.55,89.86,0.23,34.12,0.8280000000000001
2024-04-07,17.14,77.2,0.29,0.2,1.044
2024-04-08,17.19,74.31,0.24,0.02,0.864
2024-04-09,19.49,67.69,0.25,0.05,0.9
2024-04-10,13.83,88.34,0.3,3.1,1.08
2024-04-11,11.37,83.03,0.17,1.03,0.6120000000000001
2024-04-12,12.52,88.68,0.23,13.64,0.8280000000000001
2024-04-13,13.1,92.69,0.24,12.87,0.864
2024-04-14,15.87,83.41,0.22,5.82,0.792
2024-04-15,15.91,78.22,0.28,7.05,1.0080000000000002
2024-04-16,14.74,63.2,0.38,0.05,1.368
2024-04-17,17.45,57.61,0.26,0.0,0.936
2024-04-18,19.04,56.82,0.3,0.0,1.08
2024-04-19,19.4,61.39,0.36,0.0,1.296
2024-04-20,20.42,70.72,0.25,0.0,0.9
2024-04-21,20.18,83.82,0.29,0.48,1.044
2024-04-22,20.9,79.46,0.25,0.91,0.9
2024-04-23,15.73,77.24,0.35,0.27,1.26
2024-04-24,12.89,68.81,0.32,0.42,1.1520000000000001
2024-04-25,16.62,76.51,0.24,0.15,0.864
2024-04-26,20.26,78.93,0.22,0.06,0.792
2024-04-27,14.12,72.0,0.39,0.0,1.4040000000000001
2024-04-28,11.92,62.65,0.35,0.0,1.26
2024-04-29,18.46,68.72,0.35,0.0,1.26
2024-04-30,19.97,46.82,0.27,0.01,0.9720000000000001
2024-05-01,12.0,73.06,0.31,0.27,1.116
2024-05-02,8.57,71.66,0.37,0.0,1.332
2024-05-03,9.15,76.92,0.33,0.02,1.1880000000000002
2024-05-04,13.51,71.89,0.37,0.0,1.332
2024-05-05,16.82,76.63,0.3,0.0,1.08
2024-05-06,16.08,76.06,0.24,0.02,0.864
2024-05-07,17.14,75.3,0.34,0.82,1.2240000000000002
2024-05-08,10.21,61.22,0.6,3.66,2.16
2024-05-09,8.04,55.75,0.55,0.0,1.9800000000000002
2024-05-10,10.78,60.48,0.41,0.0,1.476
2024-05-11,8.29,74.11,0.34,0.0,1.2240000000000002
2024-05-12,7.09,80.42,0.4,0.0,1.4400000000000002
2024-05-13,6.34,75.13,0.41,0.0,1.476
2024-05-14,6.25,71.14,0.43,0.0,1.548
2024-05-15,5.91,70.95,0.44,0.0,1.584
2024-05-16,8.99,65.52,0.41,0.0,1.476
2024-05-17,8.88,63.42,0.6,0.0,2.16
2024-05-18,6.57,77.66,0.5,0.0,1.8
2024-05-19,7.73,73.32,0.4,0.0,1.4400000000000002
2024-05-20,9.71,68.96,0.6,0.0,2.16
2024-05-21,8.56,82.16,0.35,0.0,1.26
2024-05-22,9.19,80.86,0.28,0.0,1.0080000000000002
2024-05-23,7.39,91.02,0.41,3.89,1.476
2024-05-24,6.66,80.42,0.39,0.39,1.4040000000000001
2024-05-25,4.06,78.06,0.42,0.01,1.512
2024-05-26,1.35,75.27,0.58,0.0,2.088
2024-05-27,3.82,76.07,0.54,0.0,1.9440000000000002
2024-05-28,5.29,72.95,0.47,0.0,1.692
2024-05-29,10.57,58.05,0.46,0.0,1.6560000000000001
2024-05-30,9.63,66.16,0.36,0.0,1.296
2024-05-31,11.15,77.54,0.51,0.01,1.836
2024-06-01,14.1,63.24,0.5,0.0,1.8
2024-06-02,9.08,73.46,0.6,0.15,2.16
2024-06-03,5.76,67.17,0.39,0.0,1.4040000000000001
2024-06-04,8.36,73.72,0.46,0.0,1.6560000000000001
2024-06-05,13.89,76.16,0.53,0.0,1.9080000000000001
2024-06-06,17.01,80.15,0.46,0.0,1.6560000000000001
2024-06-07,17.92,77.27,0.63,0.0,2.2680000000000002
2024-06-08,18.71,70.63,0.64,0.0,2.3040000000000003
2024-06-09,16.99,57.04,0.64,0.0,2.3040000000000003
2024-06-10,11.12,67.42,0.63,0.0,2.2680000000000002
2024-06-11,14.1,79.53,0.46,0.0,1.6560000000000001
2024-06-12,18.16,79.97,0.59,0.0,2.124
2024-06-13,21.13,66.08,0.69,0.0,2.484
2024-06-14,13.0,70.1,0.56,0.18,2.0160000000000005
2024-06-15,11.68,64.03,0.65,0.0,2.3400000000000003
2024-06-16,10.99,61.27,0.56,0.0,2.0160000000000005
2024-06-17,11.12,78.72,0.53,0.0,1.9080000000000001
2024-06-18,13.64,61.88,0.7,0.0,2.52
2024-06-19,9.08,72.97,0.61,0.0,2.196
2024-06-20,9.51,83.95,0.56,0.0,2.0160000000000005
2024-06-21,14.04,80.21,0.54,0.01,1.9440000000000002
2024-06-22,13.06,81.17,0.53,0.09,1.9080000000000001
2024-06-23,8.16,72.62,0.7,0.19,2.52
2024-06-24,4.21,66.18,0.64,0.03,2.3040000000000003
2024-06-25,3.9,76.07,0.42,0.01,1.512
2024-06-26,9.03,45.46,0.61,0.0,2.196
2024-06-27,15.68,37.47,0.94,0.0,3.384
2024-06-28,8.08,53.79,0.72,0.0,2.592
2024-06-29,7.02,46.67,0.6,0.0,2.16
2024-06-30,11.73,44.51,0.75,0.0,2.7
2024-07-01,11.23,47.89,0.54,0.0,1.9440000000000002
2024-07-02,13.49,44.6,0.64,0.0,2.3040000000000003
2024-07-03,7.99,61.36,0.5,0.0,1.8
2024-07-04,7.51,54.22,0.78,0.0,2.8080000000000003
2024-07-05,5.08,60.51,0.53,0.0,1.9080000000000001
2024-07-06,4.61,60.51,0.64,0.0,2.3040000000000003
2024-07-07,3.7,60.9,0.73,0.0,2.628
2024-07-08,2.55,69.97,0.62,0.0,2.232
2024-07-09,0.58,79.24,0.62,0.0,2.232
2024-07-10,1.28,62.08,0.63,0.0,2.2680000000000002
2024-07-11,3.89,59.96,0.69,0.0,2.484
2024-07-12,3.88,61.3,0.73,0.0,2.628
2024-07-13,3.1,65.93,0.53,0.0,1.9080000000000001
2024-07-14,4.04,60.26,0.66,0.0,2.3760000000000003
2024-07-15,5.43,76.31,0.83,0.0,2.988
2024-07-16,9.42,74.71,0.77,0.0,2.7720000000000002
2024-07-17,10.48,64.34,0.81,0.0,2.9160000000000004
2024-07-18,13.04,62.94,0.71,0.0,2.556
2024-07-19,9.57,74.38,0.9,1.53,3.24
2024-07-20,7.82,87.58,0.43,2.19,1.548
2024-07-21,9.87,84.79,0.48,0.35,1.728
2024-07-22,12.22,79.48,0.67,0.01,2.4120000000000004
2024-07-23,12.93,78.98,0.84,0.01,3.024
2024-07-24,14.43,52.63,0.88,0.0,3.168
2024-07-25,14.01,37.42,0.96,0.0,3.456
2024-07-26,13.47,45.66,0.55,0.0,1.9800000000000002
2024-07-27,11.6,63.94,0.53,0.0,1.9080000000000001
2024-07-28,8.2,59.76,0.6,0.0,2.16
2024-07-29,6.13,54.76,0.78,0.0,2.8080000000000003
2024-07-30,7.98,52.74,1.03,0.0,3.708
2024-07-31,13.95,59.07,1.09,0.0,3.9240000000000004
2024-08-01,17.27,66.7,0.88,0.0,3.168
2024-08-02,20.78,49.22,0.97,0.0,3.492
2024-08-03,14.11,53.25,0.95,0.01,3.42
2024-08-04,10.49,65.12,0.83,0.0,2.988
2024-08-05,11.73,58.86,0.65,0.0,2.3400000000000003
2024-08-06,12.37,62.86,0.91,0.0,3.2760000000000002
2024-08-07,6.93,54.76,0.79,0.0,2.8440000000000003
2024-08-08,4.91,55.99,1.12,0.0,4.032000000000001
2024-08-09,6.37,41.51,0.54,0.0,1.9440000000000002
2024-08-10,13.48,29.12,0.95,0.0,3.42
2024-08-11,10.68,41.49,0.72,0.0,2.592
2024-08-12,10.78,37.6,0.86,0.0,3.096
2024-08-13,12.4,35.61,1.23,0.0,4.428
2024-08-14,15.79,35.54,0.91,0.0,3.2760000000000002
2024-08-15,15.95,40.99,0.54,0.0,1.9440000000000002
2024-08-16,13.0,58.38,0.65,0.0,2.3400000000000003
2024-08-17,11.78,65.49,0.52,0.0,1.872
2024-08-18,12.37,67.66,0.62,0.0,2.232
2024-08-19,9.77,83.24,0.82,1.06,2.952
2024-08-20,8.64,88.13,0.56,1.82,2.0160000000000005
2024-08-21,10.22,73.66,0.75,0.04,2.7
2024-08-22,6.85,58.07,0.82,0.0,2.952
2024-08-23,5.89,51.22,0.76,0.0,2.736
2024-08-24,6.19,54.86,0.8,0.0,2.8800000000000003
2024-08-25,6.87,44.67,0.95,0.0,3.42
2024-08-26,9.56,42.16,1.1,0.0,3.9600000000000004
2024-08-27,11.04,43.72,0.87,0.0,3.132
2024-08-28,11.09,54.3,0.91,0.0,3.2760000000000002
2024-08-29,13.04,50.8,0.87,0.0,3.132
2024-08-30,10.12,73.33,0.82,0.03,2.952
2024-08-31,10.72,65.96,0.94,0.01,3.384
2024-09-01,12.8,50.32,0.85,0.0,3.06
2024-09-02,20.31,33.59,1.29,0.0,4.644
2024-09-03,13.46,35.03,1.1,0.0,3.9600000000000004
2024-09-04,14.28,30.63,0.77,0.0,2.7720000000000002
2024-09-05,14.5,35.02,1.25,0.0,4.5
2024-09-06,17.58,29.44,0.95,0.0,3.42
2024-09-07,16.87,42.46,0.69,0.0,2.484
2024-09-08,16.67,53.18,0.77,0.0,2.7720000000000002
2024-09-09,19.49,47.03,0.47,0.0,1.692
2024-09-10,21.25,45.41,0.93,0.0,3.3480000000000003
2024-09-11,14.17,44.5,1.1,0.0,3.9600000000000004
2024-09-12,13.8,39.94,0.88,0.0,3.168
2024-09-13,14.89,42.68,0.67,0.0,2.4120000000000004
2024-09-14,13.88,44.09,0.8,0.0,2.8800000000000003
2024-09-15,15.99,35.59,0.93,0.0,3.3480000000000003
2024-09-16,17.77,25.21,1.07,0.0,3.8520000000000003
2024-09-17,18.72,39.13,1.12,2.66,4.032000000000001
2024-09-18,22.35,37.58,1.25,0.0,4.5
2024-09-19,21.78,29.05,1.22,0.0,4.392
2024-09-20,16.69,30.57,0.84,0.0,3.024
2024-09-21,21.81,38.71,1.06,0.0,3.8160000000000003
2024-09-22,22.4,44.28,0.78,0.0,2.8080000000000003
2024-09-23,17.14,35.11,0.8,0.0,2.8800000000000003
2024-09-24,16.95,33.32,0.74,0.0,2.664
2024-09-25,17.42,41.33,1.06,0.01,3.8160000000000003
2024-09-26,14.11,40.27,0.8,0.0,2.8800000000000003
2024-09-27,17.38,34.74,0.96,0.0,3.456
2024-09-28,22.65,31.42,0.86,0.0,3.096
2024-09-29,25.49,38.39,1.08,0.0,3.8880000000000003
2024-09-30,27.13,33.81,0.77,0.0,2.7720000000000002
2024-10-01,17.14,39.56,0.92,0.0,3.3120000000000003
2024-10-02,14.89,36.13,0.74,0.0,2.664
2024-10-03,15.26,26.89,0.89,0.0,3.204
2024-10-04,18.09,31.49,1.15,0.0,4.14
2024-10-05,22.73,33.53,0.76,0.0,2.736
2024-10-06,22.25,44.22,0.6,0.44,2.16
2024-10-07,17.35,88.29,0.72,18.64,2.592
2024-10-08,15.9,85.54,0.9,14.02,3.24
2024-10-09,13.68,87.08,0.85,8.9,3.06
2024-10-10,18.01,65.55,0.47,0.11,1.692
2024-10-11,20.76,53.57,0.73,0.01,2.628
2024-10-12,17.57,64.89,0.69,1.47,2.484
2024-10-13,17.86,79.68,0.58,3.97,2.088
2024-10-14,20.77,73.88,0.74,5.37,2.664
2024-10-15,19.53,78.19,0.71,4.04,2.556
2024-10-16,20.87,70.75,0.93,0.0,3.3480000000000003
2024-10-17,18.28,81.94,0.66,0.11,2.3760000000000003
2024-10-18,18.77,66.47,0.72,0.0,2.592
2024-10-19,20.94,55.81,0.95,0.0,3.42
2024-10-20,23.01,49.37,1.05,0.0,3.7800000000000002
2024-10-21,21.16,69.12,0.52,1.19,1.872
2024-10-22,20.29,86.35,0.58,30.54,2.088
2024-10-23,21.67,70.5,0.71,41.11,2.556
2024-10-24,18.88,62.89,0.91,0.19,3.2760000000000002
2024-10-25,15.99,56.1,0.83,0.0,2.988
2024-10-26,17.83,41.08,0.67,0.0,2.4120000000000004
2024-10-27,19.08,50.45,0.77,0.0,2.7720000000000002
2024-10-28,22.44,47.71,0.58,0.0,2.088
2024-10-29,22.87,50.82,0.65,0.0,2.3400000000000003
2024-10-30,22.46,52.71,0.81,0.0,2.9160000000000004
2024-10-31,19.37,76.44,0.52,13.58,1.872
2024-11-01,24.73,70.66,0.67,1.51,2.4120000000000004
2024-11-02,19.49,61.45,0.85,0.04,3.06
2024-11-03,18.19,62.53,0.68,0.0,2.4480000000000004
2024-11-04,19.31,63.2,0.73,4.49,2.628
2024-11-05,17.95,55.81,0.48,0.04,1.728
2024-11-06,20.8,75.85,0.53,1.2,1.9080000000000001
2024-11-07,19.14,70.43,0.62,0.66,2.232
2024-11-08,19.66,60.93,0.55,0.01,1.9800000000000002
2024-11-09,22.67,50.62,0.75,0.0,2.7
2024-11-10,25.28,57.44,0.73,1.59,2.628
2024-11-11,17.51,56.93,0.81,4.14,2.9160000000000004
